id_modelo,cod_produto,nome,preco_loja_programada,preco_loja_fresh,
912301,KDB5501,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION CORDEIRO 2,5KG","105,9",,Gabriela Pereira
912302,KDB5502,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION FRANGO 2,5KG","98,9",,Gabriela Pereira
912303,KDB5503,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI N&D TROPICAL SELECTION FRANGO 2,5KG","96,9",,Gabriela Pereira
912304,KDB5504,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI N&D TROPICAL SELECTION SALMÃO 2,5KG","120,9",,Gabriela Pereira
912305,KDB5505,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI N&D TROPICAL SELECTION SUÍNO 2,5KG","95,9",,Gabriela Pereira
912306,KDB5506,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI N&D TROPICAL SELECTION CORDEIRO 2,5KG","120,9",,Gabriela Pereira
912307,KDB5507,"RAÇÃO SECA PARA CÃES FILHOTES RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION CORDEIRO 2,5KG","124,9",,Gabriela Pereira
912308,KDB5508,"RAÇÃO SECA PARA CÃES FILHOTES RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION SUÍNO 2,5KG","105,9",,Gabriela Pereira
912309,KDB5509,"RAÇÃO SECA PARA CÃES FILHOTES RAÇAS MINI N&D TROPICAL SELECTION CORDEIRO 2,5KG","131,9",,Gabriela Pereira
912310,KDB5510,"RAÇÃO SECA PARA CÃES FILHOTES RAÇAS MINI N&D TROPICAL SELECTION SUÍNO 2,5KG","114,9",,Gabriela Pereira
912311,KDB5511,RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION CORDEIRO 12KG,"314,9",,Gabriela Pereira
912312,KDB5512,RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MÉDIAS E GRANDES N&D TROPICAL SELECTION FRANGO 12KG,"286,9",,Gabriela Pereira
912313,KDB5513,RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION SALMÃO 12KG,"314,9",,Gabriela Pereira
912314,KDB5514,"RAÇÃO SECA PARA GATOS ADULTOS CASTRADOS N&D TROPICAL SELECTION SUÍNO 1,5KG","121,9",,Gabriela Pereira
912315,KDB5515,RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION SUÍNO 12KG,"319,9",,Gabriela Pereira
912316,KDB5516,RAÇÃO SECA PARA CÃES FILHOTES RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION CORDEIRO 12KG,"351,9",,Gabriela Pereira
912317,KDB5517,RAÇÃO SECA PARA CÃES FILHOTES RAÇAS MEDIAS E GRANDES N&D TROPICAL SELECTION SUÍNO 12KG,"323,9",,Gabriela Pereira
912318,KDB5518,"RAÇÃO SECA PARA GATOS ADULTOS N&D TROPICAL SELECTION FRANGO 1,5KG","93,9",,Gabriela Pereira
912319,KDB5519,"RAÇÃO SECA PARA GATOS ADULTOS CASTRADOS N&D TROPICAL SELECTION CORDEIRO 1,5KG","117,9",,Gabriela Pereira
912320,KDB5520,"RAÇÃO SECA PARA GATOS ADULTOS CASTRADOS N&D TROPICAL SELECTION FRANGO 1,5KG","104,9",,Gabriela Pereira
912323,KDB5523,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE CARDIAC 2KG,"134,9",,Gabriela Pereira
912324,KDB5524,"RAÇÃO SECA PARA CÃES ADULTOS VET LIFE GASTRO INTESTINAL 10,1KG","472,9",,Gabriela Pereira
912325,KDB5525,"RAÇÃO SECA PARA CÃES ADULTOS VET LIFE HEPATIC 10,1KG","520,9",,Gabriela Pereira
912326,KDB5526,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE HEPATIC 2KG,"147,9",,Gabriela Pereira
912327,KDB5527,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE HYPOALLERGENIC PORK E POTATO 10KG,"518,9",,Gabriela Pereira
912328,KDB5528,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE HYPOALLERGENIC PORK E POTATO 2KG,"152,9",,Gabriela Pereira
912329,KDB5529,"RAÇÃO SECA PARA CÃES ADULTOS VET LIFE OBESITY DIABETIC 10,1KG","486,9",,Gabriela Pereira
912330,KDB5530,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE OBESITY DIABETIC 2KG,"146,9",,Gabriela Pereira
912331,KDB5531,"RAÇÃO SECA PARA CÃES ADULTOS VET LIFE OBESITY E DIABETIC FISH 10,1KG","581,9",,Gabriela Pereira
912332,KDB5532,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE OBESITY E DIABETIC FISH 2KG,"183,9",,Gabriela Pereira
912333,KDB5533,"RAÇÃO SECA PARA CÃES ADULTOS VET LIFE RENAL 10,1KG","471,9",,Gabriela Pereira
912334,KDB5534,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE RENAL 2KG,"120,9",,Gabriela Pereira
912336,KDB5536,"RAÇÃO SECA PARA CÃES ADULTOS VET LIFE ULTRAHYPO 10,1KG","607,9",,Gabriela Pereira
912337,KDB5537,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE ULTRAHYPO 2KG,"195,9",,Gabriela Pereira
912338,KDB5538,RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI VET LIFE ULTRAHYPO 2KG,"216,9",,Gabriela Pereira
912339,KDB5539,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE URINARY OSSOLATI 2KG,"134,9",,Gabriela Pereira
912340,KDB5540,RAÇÃO SECA PARA CÃES ADULTOS VET LIFE URINARY STRUVITE 2KG,"134,9",,Gabriela Pereira
912341,KDB5541,RAÇÃO ÚMIDA PARA CÃES ADULTOS VET LIFE CÁLCULOS URINÁRIOS STRUVITE 300G,"29,19",,Gabriela Pereira
912343,KDB5543,RAÇÃO SECA PARA GATOS ADULTOS VET LIFE HYPOALLERGENIC PORK E POTATO 2KG,"168,9",,Gabriela Pereira
912344,KDB5544,RAÇÃO SECA PARA GATOS ADULTOS HYPOALLERGENIC VET LIFE PORCO E BATATA 400G,"38,9",,Gabriela Pereira
912345,KDB5545,RAÇÃO SECA PARA GATOS ADULTOS OBESITY VET LIFE NATURAL 400G,"38,9",,Gabriela Pereira
912346,KDB5546,RAÇÃO ÚMIDA PARA GATOS ADULTOS VET LIFE CONVALESCENÇA 85G,"14,49",,Gabriela Pereira
912347,KDB5547,RAÇÃO ÚMIDA PARA GATOS ADULTOS VET LIFE CÁLCULOS URINÁRIOS 85G,"14,79",,Gabriela Pereira
912349,KDB5549,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI N&D PUMPKIN FRANGO, ABÓBORA E ROMÃ 800G","77,9",,Gabriela Pereira
912350,KDB5550,RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI N&D OCEAN SALMÃO E MELÃO 800G,"75,9",,Gabriela Pereira
912351,KDB5551,ENERGY GEL  Z2 PITAYA 40G,"13,89",,Kailany Oliveira
912363,KDB5563,"RAÇÃO SECA PARA GATOS ADULTOS N&D QUINOA HAIRBALL PATO, MAÇÃ E CRANBERRY 1,5KG","170,9",,Gabriela Pereira
912364,KDB5564,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MEDIAS E GRANDES N&D SPIRULINA CORDEIRO E GOJIBERRY 10,1KG","475,9",,Gabriela Pereira
912365,KDB5565,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MEDIAS E GRANDES N&D SPIRULINA SUÍNO E GOJIBERRY 10,1KG","432,9",,Gabriela Pereira
912366,KDB5566,"RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MEDIAS E GRANDES N&D SPIRULINA TILÁPIA E GOJIBERRY 10,1KG","477,9",,Gabriela Pereira
912367,KDB5567,RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI N&D SPIRULINA CORDEIRO E GOJIBERRY 7KG,"405,9",,Gabriela Pereira
912368,KDB5568,RAÇÃO SECA PARA CÃES ADULTOS RAÇAS MINI N&D SPIRULINA SUÍNO E GOJIBERRY 7KG,"379,9",,Gabriela Pereira
912369,KDB5569,"RAÇÃO SECA PARA CÃES FILHOTES RAÇAS MEDIAS E GRANDES N&D SPIRULINA CORDEIRO E GOJIBERRY 10,1KG","493,9",,Gabriela Pereira
912370,KDB5570,RAÇÃO SECA PARA CÃES FILHOTES RAÇAS MINI N&D SPIRULINA CORDEIRO E GOJIBERRY 7KG,"435,9",,Gabriela Pereira
912372,KDB5572,RAÇÃO SECA PARA GATOS ADULTOS CASTRADOS N&D SPIRULINA CORDEIRO 7KG,"416,9",,Gabriela Pereira
912373,KDB5573,RAÇÃO SECA PARA GATOS ADULTOS CASTRADOS N&D SPIRULINA SUÍNO 7KG,"340,9",,Gabriela Pereira
912374,KDB5574,RAÇÃO SECA PARA GATOS ADULTOS CASTRADOS N&D SPIRULINA TILÁPIA 7KG,"340,9",,Gabriela Pereira
912382,KDB5582,"PAPINHA ORGÂNICA CASEIRINHO PAPAPÁ ARROZ, FEIJÃO E CARNE 180G","21,99",,Vitória Maia
912383,KDB5583,"PAPINHA ORGÂNICA RISOTINHO PAPAPÁ ARROZ, QUINOA E FRANGO 180G","21,99",,Vitória Maia
912384,KDB5584,PAPINHA ORGÂNICA SOPINHA PAPAPÁ LENTILHA E CARNE 180G,"21,99",,Vitória Maia
912386,KDB5586,COOKIES PARA CÃES FILHOTES GOLDEN SABOR ORIGINAL 350G,"17,99",,Gabriela Pereira
912388,KDB5588,RAÇÃO SECA PARA GATOS ADULTOS N&D QUINOA HAIRBALL 400G,"54,9",,Gabriela Pereira
912424,KDB5595,GRISSINI ALHO E SALSA CASA FORTUNATO 90G,"6,99",,Vitória Maia
912426,KDB5597,TORRADA SABOR QUATRO QUEIJOS CASA FORTUNATO 70G,"6,99",,Vitória Maia
912427,KDB5598,TORRADA SABOR RABANADA CASA FORTUNATO 70G,"7,49",,Vitória Maia
912428,KDB5599,APERITIVO ITALIANO CROCANTE CROSTITI MR CHEFF ALHO E OLIVA 75G,"15,99",,Vitória Maia
912429,KDB5600,APERITIVO ITALIANO CROCANTE CROSTITI MR CHEFF CEBOLA E SALSA 75G,"15,99",,Vitória Maia
912431,KDB5602,TOSTATA TRADICIONAL CASA FORTUNATO 180G,"15,49",,Vitória Maia
912432,KDB5603,TOSTATA TOMATE SECO CASA FORTUNATO 180G,"15,49",,Vitória Maia
912437,KDB5608,BARRA PROTEICA DUX CHOCOLATE BRANCO E FRUTAS VERMELHAS 60G,"11,89",,Kailany Oliveira
912438,KDB5609,BARRA PROTEICA DUX CHOCOLATE E AVELÃ 60G,"11,89",,Kailany Oliveira
912439,KDB5610,BARRA PROTEICA DUX CHOCOLATE E COCO 60G,"11,89",,Kailany Oliveira
912441,KDB5612,SHAMPOO USO OBRIGATÓRIO TRUSS 300ML,"89,9",,Manuella Oliveira
912448,KDB5619,"RAÇÃO PARA GATOS ADULTOS CASTRADOS N&D SPIRULINA CORDEIRO E GOJI BERRY 1,5KG","169,9",,Gabriela Pereira
912450,KDB5621,"RAÇÃO PARA CÃES ADULTOS RAÇAS PEQUENAS N&D BROWN CORDEIRO, SPIRULINA E CENOURA 2KG","209,9",,Gabriela Pereira
912451,KDB5622,RAÇÃO PARA CÃES ADULTOS RAÇAS PEQUENAS N&D SPIRULINA CORDEIRO E GOJI BERRY 2KG,"209,9",,Gabriela Pereira
912452,KDB5623,RAÇÃO PARA CÃES ADULTOS RAÇAS PEQUENAS N&D SPIRULINA SUÍNO E GOJI BERRY 2KG,"181,9",,Gabriela Pereira
912454,KDB5625,"RAÇÃO PARA CÃES ADULTOS RAÇAS PEQUENAS N&D WHITE MERLUZA, SPIRULINA E ERVA DOCE 2KG","209,9",,Gabriela Pereira
912492,KDB5663,CERVEJA BADEN BADEN GOLDEN LATA 350ML,"6,39",,Camila Fim
912511,KDB5682,CAPPUCCINO POTE 3 CORAÇÕES VEGANO 140G,"49,9",,Leny Neta
912683,KDB5854,CARAMELO BITES HEALTHY BITES 48G,"55,9",,Kailany Oliveira
912685,KDB5856,BARRA PROTEICA YOPRO BAR MORANGO C/ CHOCOLATE BRANCO NUTRATA 55G,"11,89",,Kailany Oliveira
912686,KDB5857,BARRA PROTEICA YOPRO BAR CHOCOLATE NUTRATA 55G,"10,99",,Kailany Oliveira
912690,KDB5861,BARRA PROTEICA PAÇOQUITA +MU MUKE 60G,"11,99",,Kailany Oliveira
912732,KDB5903,VINHO TINTO ITALIANO TORREVENTO PRIMO PRIMITIVO IGT 750ML,,,Vinicius Teixeira
912735,KDB5906,BARRA DE NUTS PINATI COCO 4X30G,"9,9",,Kailany Oliveira
912737,KDB5908,PROTEIN CUPS PINATI AMENDOIM 42G,"15,49",,Kailany Oliveira
912738,KDB5909,PROTEIN CUPS PINATI AVELÃ 42G,"15,49",,Kailany Oliveira
912739,KDB5910,BARRA DOUBLE WHEY BAR PINATI COOKIES AND CREAM 50G,"10,89",,Kailany Oliveira
912740,KDB5911,BARRA DOUBLE WHEY BAR PINATI LEITE COM AVELÃ 50G,"10,89",,Kailany Oliveira
912741,KDB5912,BARRA DOUBLE BAR PINATI COCO 35G,"6,49",,Kailany Oliveira
912742,KDB5913,BARRA DOUBLE BAR PINATI DOCE DE LEITE AMENDOIM C/ CHOCOLATE MEIO AMARGO 35G,"6,49",,Kailany Oliveira
912743,KDB5914,DOUBLE BAR PINATI BRIGADEIRO 35G,"6,49",,Kailany Oliveira
912747,KDB5918,BROWNIE SEM GLÚTEN VITALIN CHOCOLATE INTEGRAL 35G,"7,89",,Vitória Maia
912748,KDB5919,BROWNIE SEM GLÚTEN VITALIN CHOCOLATE ZERO AÇÚCAR 35G,"7,89",,Vitória Maia
912749,KDB5920,BROWNIE SEM GLÚTEN VITALIN CAPPUCCINO ZERO AÇÚCAR 35G,"7,89",,Vitória Maia
912751,KDB5922,PIPOCA SALGADA PIPÓ AZEITE E ERVAS ANDORINHA 20G,"8,99",,Vitória Maia
912755,KDB5926,"BARRA DE CEREAIS TRIO AVELÃ, CASTANHAS E CHOCOLATE 60G C/ 3UN","5,99",,Vitória Maia
912758,KDB5929,BARRA DE CEREAIS TRIO COCO COM CHOCOLATE 60G C/ 3UN,"5,99",,Vitória Maia
912822,KDB5993,FARINHA DE AVEIA INTEGRAL SEM GLÚTEN VITALIN 200G,"13,49","13,49",Vitória Maia
912823,KDB5994,AVEIA FLOCOS FINOS INTEGRAL SEM GLÚTEN VITALIN 200G,"13,79","13,79",Vitória Maia
912824,KDB5995,AVEIA FLOCOS GROSSOS INTEGRAL SEM GLÚTEN VITALIN 200G,"14,79","14,79",Vitória Maia
912825,KDB5996,GRÃOS DE CHIA VITALIN 120G,"14,99","14,99",Vitória Maia
912826,KDB5997,WHEY PROTEIN CONCENTRADO MORANGO DUX POTE 900G,"149,9",,Kailany Oliveira
912827,KDB5998,BCAA POWDER DUX LIMÃO 200G,"87,9",,Kailany Oliveira
912828,KDB5999,PRÉ TREINO DUX FRUTAS VERMELHAS 300G,"135,9",,Kailany Oliveira
912838,KDB6009,SACO DE LIXO ECONOMIA DOVER ROLL AZUL 100L C/15 UN,"19,99",,Rafael Souza
912841,KDB6012,LIMPADOR MULTIUSO VEJA DA JOJO MARCANTE E ENVOLVENTE 500ML,"10,59",,Jefferson Moraes
912842,KDB6013,LIMPADOR MULTIUSO VEJA DA JOJO MODERNA E PODEROSA 500ML,"10,59",,Jefferson Moraes
912898,KDB6069,"BARRA DE CEREAIS TRIO BANANA, AVEIA E MEL 60G C/ 3UN","5,99",,Vitória Maia
912899,KDB6070,BARRA DE CEREAIS TRIO BRIGADEIRO 60G C/ 3UN,"5,99",,Vitória Maia
912900,KDB6071,BARRA DE CEREAIS TRIO MORANGO COM CHOCOLATE 60G C/ 3UN,"5,99",,Vitória Maia
912903,KDB6074,PALITO INTERDENTAL MENTA GUM SOFT-PICKS COMFORT FLEX 16 UN,"24,99",,Manuella Oliveira
912905,KDB6076,ENXAGUANTE ANTISÉPTICO BUCAL INFANTIL GUM MIRACULOS SABOR MORANGO 250ML,"17,49",,Manuella Oliveira
912906,KDB6077,ESCOVA DENTAL INFANTIL MIRACULOS PISCA PISCA GUM,"29,89",,Manuella Oliveira
912907,KDB6078,ESCOVA DENTAL INFANTIL MIRACULOS GUM 2 C/ 2UN,"18,89",,Manuella Oliveira
912908,KDB6079,FIO DENTAL FLOSSERS MIRACULOS GUM C/ 20UN,"19,49",,Manuella Oliveira
912909,KDB6080,KIT 3 ESCOVAS DENTAIS DEEP CLEAN GUM,"26,99",,Manuella Oliveira
912933,KDB6104,BLOQUEADOR DE MAU ODOR TOP BLOQ. MAÇÃ VERDE & BAUNILHA 60ML,"17,99",,Jefferson Moraes
912934,KDB6105,BLOQUEADOR DE MAU ODOR TOP BLOQ. CITRUS & VERBENA 60ML,"17,99",,Jefferson Moraes
912935,KDB6106,BLOQUEADOR DE MAU ODOR TOP BLOQ. CAPIM LIMÃO & LIMA 60ML,"17,99",,Jefferson Moraes
912936,KDB6107,BLOQUEADOR DE MAU ODOR TOP BLOQ. MAÇÃ & HORTELÃ 60ML,"17,99",,Jefferson Moraes
912937,KDB6108,BLOQUEADOR DE MAU ODOR TOP BLOQ. CHÁ VERDE E GENGIBRE 60ML,"17,99",,Jefferson Moraes
912939,KDB6110,JOGO AMERICANO PARA PET OIKOS ANIMAL AZUL,"71,9",,Rafael Souza
912953,KDB6124,"APTABOX APTAMIL PREMIUM 1 1,5 KG","130,99",,Manuella Oliveira
912954,KDB6125,"APTABOX APTAMIL PREMIUM 2 1,5 KG","135,49",,Manuella Oliveira
912958,KDB6129,TAPETE LABIRINTO DE LAMBER PARA CÃES E GATOS OIKOS ANIMAL,"29,89",,Rafael Souza
912959,KDB6130,FORMA DE SILICONE DE BOLO FORMATO OSSO PARA CÃES E GATOS PETS OIKOS ANIMAL,"25,89",,Rafael Souza
912960,KDB6131,BRINQUEDO INTERATIVO FORMATO INFINITO COM BOLINHAS PARA GATOS OIKOS ANIMAL,"72,9",,Rafael Souza
912961,KDB6132,HAMBURGUINHO BOVINO PARA CÃES CONGELADO RAW RAW 1KG,"65,89",,Gabriela Pereira
912962,KDB6133,HAMBURGUINHO SUÍNO PARA CÃES CONGELADO RAW RAW 1KG,"65,89",,Gabriela Pereira
912963,KDB6134,HAMBURGUINHO DE FRANGO PARA CÃES CONGELADO RAW RAW 1KG,"65,89",,Gabriela Pereira
912967,KDB6138,PASTA DE AMENDOIM INTEGRAL NAKED NUTS 300G,"17,89",,Kailany Oliveira
912968,KDB6139,PASTA DE MIX DE NUTS COM PISTACHE NAKED NUTS 300G,"45,9",,Kailany Oliveira
912990,KDB6161,CHOCOLATE CHOCOTRIO GAROTO NEGRESCO 90G,"9,19",,Stephanie Jesus
912991,KDB6162,CHOCOLATE CHOCOTRIO GAROTO BONO MORANGO 90G,"9,19",,Stephanie Jesus
912992,KDB6163,PETISCO PARA CÃES SASSAMI DE FRANGO DESIDRATADO NATTY CHEWS FRANGOLINO 80G,"25,49",,Gabriela Pereira
912993,KDB6164,MORDEDOR PARA CÃES MISTURA NATTY CHEWS RECORTES DE ESÔFAGO E TRAQUEIA BOVINA DESIDRATA 100G,"20,49",,Gabriela Pereira
912994,KDB6165,MORDEDOR PARA CÃES ORELHONES NATTY CHEWS ORELHA BOVINA  DESIDRATADA - 3UN,"39,9",,Gabriela Pereira
912996,KDB6167,MORDEDOR PARA CÃES ESÔFAGO NATTY CHEWS ESÔFAGO BOVINO DESIDRATADO - 5UN,"29,39",,Gabriela Pereira
912997,KDB6168,MORDEDOR PARA CÃES CASKETS NATTY CHEWS CASCO BOVINO DESIDRATADO - 3UN,"19,59",,Gabriela Pereira
912998,KDB6169,MORDEDOR PARA CÃES COLAGELÍCIA NATTY CHEWS COLÁGENO BOVINO TRANÇADO DESIDRATADO - 2UN,"29,79",,Gabriela Pereira
913002,KDB6173,SNACK A BASE DE BATATA CURVIES SEM GLÚTEN DR SCHAR ORIGINAL 170G,"35,9",,Vitória Maia
913003,KDB6174,SNACK A BASE DE BATATA CURVIES SEM GLÚTEN DR SCHAR BARBECUE 170G,"35,9",,Vitória Maia
913004,KDB6175,MIX PRÁTICO DE FARINHAS SEM GLÚTEN DR SCHÄR 1KG,"28,99",,Vitória Maia
913006,KDB6177,ROSQUINHAS SEM GLÚTEN DR SCHAR MEL 200G,"24,89",,Vitória Maia
913012,KDB6183,AÇÚCAR ORGÂNICO MASCAVO   NATIVE 250G,"12,99",,Vitória Maia
913013,KDB6184,LIMPADOR TIRA LIMO YPÊ CLORO ATIVO GEL 520G,"9,49",,Jefferson Moraes
913043,KDB6214,CHIPS ASSADO SOLO SNACKS BATATA RÚSTICA ORIGINAL 50G,"9,99",,Vitória Maia
913044,KDB6215,CHIPS ASSADO SOLO SNACKS BATATA RÚSTICA SOUR CREAM 50G,"9,99",,Vitória Maia
913055,KDB6226,LIMPA AIR FRYER BYT'S SEMORIN 500ML,"16,99",,Jefferson Moraes
913063,KDB6234,ÔMEGA 3 EPA DHA PURA VIDA 60 CAPSULAS,"69,9",,Kailany Oliveira
913064,KDB6235,ÔMEGA 3 FOSFATIX PURA VIDA 60 CAPSULAS,"155,9",,Kailany Oliveira
913065,KDB6236,ÔMEGA 3 PULSE PURA VIDA 60 CÁPSULAS,"127,49",,Kailany Oliveira
913066,KDB6237,COLLAGEN PRO BEAUTY BLEND PURA VIDA 540G,"185,9",,Kailany Oliveira
913067,KDB6238,COLLAGEN PRO BODY PURA VIDA 500G,"183,79",,Kailany Oliveira
913070,KDB6241,CHOCO NUTRIENTS PURA VIDA 300G,"74,9",,Kailany Oliveira
913071,KDB6242,IMMUNE+ ESSENTIAL GUARD MAIS PURA VIDA 60 CÁPSULAS,"166,9",,Kailany Oliveira
913073,KDB6244,PURA FIBER PURA VIDA 250G,"71,9",,Kailany Oliveira
913074,KDB6245,PURABIOTICS PURA VIDA 30 CÁPSULAS,"84,9",,Kailany Oliveira
913089,KDB6260,TORTILHA CHIPS BELIVE SABOR CHURRASCO 50G,"8,99",,Vitória Maia
913090,KDB6261,TORTILHA CHIPS BELIVE SABOR SAL ROSA E ERVAS 50G,"8,99",,Vitória Maia
913091,KDB6262,TORTILHA CHIPS BELIVE SABOR QUEIJO NACHO 50G,"8,99",,Vitória Maia
913092,KDB6263,PÃO DE FORMA BELIVE TRADICIONAL SEM GLÚTEN 400G,"19,99",,Vitória Maia
913093,KDB6264,PÃO DE FORMA BELIVE MULTIGRÃOS SEM GLÚTEN 400G,"19,99",,Vitória Maia
913094,KDB6265,PAPINHA ORGÂNICA PAPAPÁ MORANGO E MAÇÃ 100G,"9,99",,Vitória Maia
913095,KDB6266,BISCOITO INFANTIL PAPAPÁ BISCOTTI LARANJA CENOURA 60G,"13,99",,Vitória Maia
913096,KDB6267,BISCOITO INFANTIL PAPAPÁ BISCOTTI MAÇÃ CANELA 60G,"13,99",,Vitória Maia
913097,KDB6268,BISCOITO INFANTIL PAPAPÁ BISCOTTI BANANA CACAU 60G,"13,99",,Vitória Maia
913098,KDB6269,SOPA DE LEGUMES INFANTIL COM BRÓCOLIS E LETRINHAS MEXIDINHA 90G,"16,49",,Juliana Rodrigues
913099,KDB6270,SOPA DE LETRINHAS INFANTIL COM LEGUMES E FRANGO MEXIDINHA 90G,"16,49",,Juliana Rodrigues
913100,KDB6271,CANJA DE FRANGO MEXIDONA 115G,"16,49",,Juliana Rodrigues
913101,KDB6272,SOPA DE FRANGO DEFUMADO MEXIDONA 110G,"17,39",,Juliana Rodrigues
913102,KDB6273,BOLINHO BAUDUCCO COM GOTAS DE CHOCOLATE AO LEITE 40G,"2,49",,Stephanie Jesus
913103,KDB6274,COOKIE BAUDUCCO MAXI CARAMELO 96G,"5,79",,Stephanie Jesus
913151,KDB6322,BANANADA TABLETE SEM AÇÚCAR BANANINHA PARAIBUNA 200G,"24,09",,Vitória Maia
913152,KDB6323,COMIDA NATURAL CONGELADA PARA CÃES O BENTO CARNE COM AÇAFRÃO DA TERRA 300G,"24,99",,Gabriela Pereira
913153,KDB6324,COMIDA NATURAL CONGELADA PARA CÃES O BENTO FRANGO COM BLUEBERRY 300G,"26,99",,Gabriela Pereira
913154,KDB6325,COMIDA NATURAL CONGELADA PARA CÃES O BENTO OVO COM BRÓCOLIS 300G,"26,99",,Gabriela Pereira
913155,KDB6326,COMIDA NATURAL CONGELADA PARA CÃES O BENTO PEIXE COM AMENDOIM 300G,"26,99",,Gabriela Pereira
913156,KDB6327,COMIDA NATURAL CONGELADA PARA CÃES O BENTO PORCO COM ESPINAFRE 300G,"26,99",,Gabriela Pereira
913157,KDB6328,COMIDA NATURAL CONGELADA PARA CÃES O BENTO CARNE COM SHIMEJI 300G,"26,99",,Gabriela Pereira
913158,KDB6329,COMIDA NATURAL CONGELADA PARA CÃES O BENTO FRANGO COM MOYASHI 300G,"26,99",,Gabriela Pereira
913159,KDB6330,COMIDA NATURAL CONGELADA PARA CÃES O BENTO OVO COM MISSÔ 300G,"26,99",,Gabriela Pereira
913160,KDB6331,COMIDA NATURAL CONGELADA PARA CÃES O BENTO PEIXE COM NORI 300G,"26,99",,Gabriela Pereira
913161,KDB6332,COMIDA NATURAL CONGELADA PARA CÃES O BENTO PEIXE COM WAKAME 300G,"26,99",,Gabriela Pereira
913162,KDB6333,COMIDA NATURAL CONGELADA PARA CÃES O BENTO PORCO COM GERGELIM PRETO 300G,"24,09",,Gabriela Pereira
913163,KDB6334,COMIDA NATURAL CONGELADA PARA CÃES O BENTO FRANGO COM GRÃO DE BICO BAIXA PROTEÍNA (SAÚDE DOS RINS) 300G,"11,89",,Gabriela Pereira
913164,KDB6335,COMIDA NATURAL CONGELADA PARA CÃES O BENTO FRANGO COM LENTILHA HIPOCALÓRICA (CONTROLE DO PESO) 300G,"24,99",,Gabriela Pereira
913165,KDB6336,COMIDA NATURAL CONGELADA PARA CÃES O BENTO PORCO COM BATATA HIPOALERGÊNICA (SAÚDE DA PELE) 300G,"20,89",,Gabriela Pereira
913166,KDB6337,COMIDA NATURAL CONGELADA PARA CÃES O BENTO CALDO VERDE 300G,"24,99",,Gabriela Pereira
913167,KDB6338,COMIDA NATURAL CONGELADA PARA CÃES O BENTO CANJA DE GALINHA 300G,"24,99",,Gabriela Pereira
913168,KDB6339,COMIDA NATURAL CONGELADA PARA CÃES O BENTO KIT DEGUSTAÇÃO - MENU TRADICIONAL,"42,9",,Gabriela Pereira
913169,KDB6340,COMIDA NATURAL CONGELADA PARA CÃES O BENTO KIT DEGUSTAÇÃO MENU ORIENTAL,"56,9",,Gabriela Pereira
913170,KDB6341,COOKIES PARA CÃES E GATOS PATINHA O BENTO 7UN,"25,19",,Gabriela Pereira
913171,KDB6342,AREIA HIGIÊNICA PARA GATOS KATBOM NATURAL 3KG,"48,9",,Gabriela Pereira
913172,KDB6343,AREIA HIGIÊNICA PARA GATOS KATBOM NATURAL CAPIM LIMÃO 3KG,"48,9",,Gabriela Pereira
913173,KDB6344,AREIA HIGIÊNICA PARA GATOS KATBOM NATURAL 6KG,"86,9",,Gabriela Pereira
913174,KDB6345,AREIA HIGIÊNICA PARA GATOS KATBOM ECONOMICO CAPIM LIMÃO 6KG,"86,9",,Gabriela Pereira
913180,KDB6351,"PEÇA DE PICANHA REFRIGERADA BARRA MANSA 1,2KG","149,9","149,9",Paulo Pereira
913181,KDB6352,PASTILHA DENTAL COM FLÚOR BOB C/ 60UN,"33,9",,Manuella Oliveira
